anträffa	²'a n t r ɛ f a
anträffar	²'a n t r ɛ f a r
antyda	²'a n t yː d ɛ r
antydan	²'a n t yː d a n
antydning	²'a n t yː d n ɪ ŋ
antända	²'a n t ɛ n d ɛ r
antågande	²'a n t oː ɡ a n d ɛ
anvisa	²'a n v iː s a
anvisar	²'a n v iː s a r
anvisning	²'a n v iː s n ɪ ŋ
använda	²'a n v ɛ n d ɛ r
användarnamn	²'a n v ɛ n d a n a m n
användbar	²'a n v ɛ n d b ɑː r
användning	²'a n v ɛ n d n ɪ ŋ
aorta	²a 'ɔ t a
ap-fonden	²'ɑː p eː f ɔ n d ɛ n
apa	²'ɑː p a
apanage	a p a n 'ɑː ɧ
apart	a p 'ɑː t
apartheid	a p 'ɑː t h ɛ j d
apati	a p a t 'iː
apatisk	a p 'ɑː t ɪ s k
apelsin	a p ɛ l s 'iː n
apelsinjuice	a p ɛ l ²s s 'iː n j 'uː s
aperitif	a p ɛ r ɪ t 'ɪ f
apokalyptisk	a p ʊ k a l 'ʏ p t ɪ s k
apostel	a p 'ɔ s t ɛ l
apostlagärningarna	'ɑː p ʊ s t l a j ɛː r n ɪ ŋ a r n a
apostrof	a p ʊ s t r 'oː f
apotek	a p ʊ t 'eː k
apparat	a p a r 'ɑː t
apparatur	a p a r a t 'ʉː r
appell	a p 'ɛ l
appellativ	²s a p ɛ l a t ɪ v
appellera	a p ɛ l 'eː r a
appellerar	a p ɛ l 'eː r a r
appendicit	a p ɛ n d ɪ s 'iː t
appendix	a p 'ɛ n d ɪ k s
appetit	a p ɛ t 'iː t
applicera	a p l ɪ s 'eː r a
applicerar	a p l ɪ s 'eː r a r
applikation	a p l ɪ k a ɧ 'uː n
applåd	a p l 'oː d
applådera	a p l ɔ d 'eː r a
applåderar	a p l ɔ d 'eː r a r
apport	a p 'ɔ t
apportera	a p ɔ t 'eː r a
apporterar	a p ɔ t 'eː r a r
approach	a p r 'ɔ ʊ t ɧ
aprikos	a p r ɪ k 'uː s
april	a p r 'ɪ l
aprilväder	²a p r 'ɪ l v ɛː d ɛ r
apropå	a p r ʊ p 'oː
aptera	a p t 'eː r a
apterar	a p t 'eː r a r
aptit	a p t 'iː t
aptitlig	a p t ǐː t l ɪ ɡ
aptitretande	a p t 'iː t r 'eː t a n d ɛ
aptitretare	a p t 'iː t r 'eː t a r ɛ
ara	²s 'ɑː r a
arab	a r 'ɑː b
arabförbundet	²a r 'ɑː b f œ r b ɵ n d ɛ t
arabiska	a r 'ɑː b ɪ s k a
arbeta	²'a r b eː t a
arbetar	²'a r b eː t a r
arbetare	²'a r b eː t a r ɛ
arbetarkommun	²'a r b eː t a r k ɔ m ʉː n
arbetarrörelse	²'a r b eː t a r øː r ɛ l s ɛ
arbetarskydd	²'a r b eː t a r ɧ ʏ d
arbetarskyddsnämnden	²'a r b eː t a r ɧ ʏ d s n ɛ m d ɛ n
arbete	²'a r b eː t ɛ
arbetsam	²'a r b eː t s a m
arbetsbiträde	²'a r b eː t s b iː t r ɛː d ɛ
arbetsdomstolen	²'a r b eː t s d ʊ m s t uː l ɛ n
arbetsför	²'a r b eː t s f øː r
arbetsförmedling	²'a r b eː t s f œ r m eː d l ɪ ŋ
arbetsgivaravgift	²'a r b eː t s j iː v a r ɑː v j ɪ f t
arbetsgivare	²'a r b eː t s j iː v a r ɛ
arbetsgivarverket	²'a r b eː t s j iː v a r v a r k ɛ t
arbetsgrupp	²'a r b eː t s ɡ r ɵ p
arbetskraft	²'a r b eː t s k r a f t
arbetslivserfarenhet	²'a r b eː t s l ɪ f s eː r f ɑː r ɛ n h eː t
arbetslös	²'a r b eː t s l øː s
arbetslöshet	²'a r b eː t s l øː s h eː t
arbetslöshetsförsäkring	²'a r b eː t s l øː s h eː t s f œ ɕ ɛː k r ɪ ŋ
arbetslöshetskassa	²'a r b eː t s l øː s h eː t s k a s a
arbetsmarknad	²'a r b eː t s m a r k n a d
arbetsmarknadsinstitut	²'a r b eː t s m a r k n a d s ɪ n s t ɪ t ʉː t
arbetsmarknadsstyrelsen	²'a r b eː t s m a r k n a d s t yː r ɛ l s ɛ n
arbetsmarknadsstöd	²'a r b eː t s m a r k n a d s t øː d
arbetsmarknadsutbildning	²'a r b eː t s m a r k n a d s ʉː t b ɪ l d n ɪ ŋ
arbetsmiljölagen	²'a r b eː t s m ɪ l j øː l ɑː ɡ ɛ n
arbetsnamn	²'a r b eː t s n a m n
arbetsnedläggelse	²'a r b eː t s n eː d l ɛ ɡ ɛ l s ɛ
arbetspensionsförsäkringsavgiftsbedrägeri	²s a r b ɛ t s p a n ɧ 'uː n s f œ r s ɛː k r ɪ ŋ s 'ɑː v j ɪ f t s b ɛ d r ɛː ɡ ɛ r 'iː
arbetsplats	²'a r b eː t s p l a t s
arbetsprövning	²'a r b eː t s p r øː v n ɪ ŋ
arbetsskada	²'a r b eː t s k ɑː d a
arbetsskadeförsäkring	²'a r b eː t s k ɑː d ɛ f œ ɕ ɛː k r ɪ ŋ
arbetsskygg	²'a r b eː t s ɧ ʏ ɡ
arbetsstyrka	²'a r b eː t s t ʏ r k a
arbetstagare	²'a r b eː t s t ɑː ɡ a r ɛ
arbetsterapeut	²'a r b eː t s t ɛ r a p ɛ v t
arbetsterapi	²'a r b eː t s t ɛ r a p iː
arbetstid	²s a r b 'eː t s t 'iː d
arbetstidslagen	²'a r b eː t s t iː d s l ɑː ɡ ɛ n
arbetstillstånd	²'a r b eː t s t ɪ l s t ɔ n d
arbetsträning	²'a r b eː t s t r ɛː n ɪ ŋ
arbetsvecka	²'a r b eː t s v ɛ k a
arbetsvägledare	²'a r b eː t s v ɛː ɡ l eː d a r ɛ
arbetsvägledning	²'a r b eː t s v ɛː ɡ l eː d n ɪ ŋ
arbetsvård	²'a r b eː t s v oː d
arbus	a r b ʉː s
area	'ɑː r ɛ a
areal	a r ɛ 'ɑː l
arena	²a r 'eː n a
arg	a r j
argentinare	²a r ɡ ɛ n t 'iː n a r ɛ
argentinsk	a r ɡ ɛ n t 'iː n s k
argon	a r ɡ oː n
argsint	²'a r j s ɪ n t
argt	a r j t
argument	a r ɡ ɵ m 'ɛ n t
argumentation	a r ɡ ɵ m ɛ n t a ɧ 'uː n
argumentera	a r ɡ ɵ m ɛ n t 'eː r a
argumenterar	a r ɡ ɵ m ɛ n t 'eː r a r
aria	'ɑː r j a
aristokrat	a r ɪ s t ʊ k r 'ɑː t
aristokrati	a r ɪ s t ʊ k r a t 'iː
aristokratisk	a r ɪ s t ʊ k r 'ɑː t ɪ s k
ark	a r k
arkad	a r k 'ɑː d
arkebusera	a r k ɛ b ɵ s 'eː r a
arkebuserar	a r k ɛ b ɵ s 'eː r a r
arkeolog	a r k ɛ ʊ l 'oː ɡ
arkeologi	a r k ɛ ʊ l ɔ ɡ 'iː
arketyp	a r k ɛ t 'yː p
arkiater	a r k ɪ 'ɑː t ɛ r
arkimedes	a r k ɪ m 'eː d ɛ s
arkipelag	a r k ɪ p ɛ l 'ɑː ɡ
arkitekt	a r k ɪ t 'ɛ k t
arkitektur	a r k ɪ t ɛ k t 'ʉː r
arkiv	a r k 'iː v
arla	'ɑː l a
arm	a r m
armatur	a r m a t 'ʉː r
armband	²'a r m b a n d
armbandsur	²'a r m b a n d s ʉː r
armbåga	²'a r m b oː ɡ a
armbågar	²'a r m b oː ɡ a r
armbåge	²'a r m b oː ɡ ɛ
armenien	a r m 'eː n ɪ ɛ n
armenier	a r m 'eː n ɪ ɛ r
armenisk	a r m 'eː n ɪ s k
armeniska	a r m 'eː n ɪ s k a
armera	a r m 'eː r a
armerar	a r m 'eː r a r
armering	a r m 'eː r ɪ ŋ
armhåla	²'a r m h oː l a
armod	²'a r m uː d
armé	a r m 'eː
arom	a r 'oː m
arr	a r
arrangemang	a r a n ɧ ɛ m 'a ŋ
arrangera	a r a n ɧ 'eː r a
arrangerar	a r a n ɧ 'eː r a r
arrangör	a r a n ɧ 'øː r
arrendator	²a r ɛ n d 'ɑː t ʊ r
arrende	²a r 'ɛ n d ɛ
arrendera	a r ɛ n d 'eː r a
arrenderar	a r ɛ n d 'eː r a r
arrest	a r 'ɛ s t
arrestera	a r ɛ s t 'eː r a
arresterar	a r ɛ s t 'eː r a r
arrogans	a r ʊ ɡ 'a n s
arrogant	a r ʊ ɡ 'a n t
arsel	²'a ɕ ɛ l
arsenal	a ɕ ɛ n 'ɑː l
arsenik	a r s ɛ n 'iː k
arsle	²'a ɕ l ɛ
art	ɑː t
artificiell	a t ɪ f ɪ s ɪ 'ɛ l
artig	²'ɑː t ɪ ɡ
artikel	a t 'ɪ k ɛ l
artikulera	a t ɪ k ɵ l 'eː r a
artikulerar	a t ɪ k ɵ l 'eː r a r
artilleri	a t ɪ l ɛ r 'iː
artist	a t 'ɪ s t
artistisk	a t 'ɪ s t ɪ s k
artnamn	²'ɑː t n a m n
arton	²'ɑː t ɔ n
artonhundratal	²'ɑː t ɔ n h ɵ n d r a t ɑː l
artär	a t 'ɛː r
arv	a r v
arvinge	²'a r v ɪ ŋ ɛ
arvlös	²'a r v l øː s
arvode	²'a r v uː d ɛ
arvsfonden	²'a r v s f ɔ n d ɛ n
arvskifte	²'a r v ɧ ɪ f t ɛ
arvsynd	²a r v s ʏ n d
arvtagare	²'a r v t ɑː ɡ a r ɛ
as	ɑː s
asbest	'a s b ɛ s t
asfalt	²'a s f a l t
asfaltera	a s f a l t 'eː r a
asfalterar	a s f a l t 'eː r a r
asiat	a s ɪ 'ɑː t
asiatisk	a s ɪ 'ɑː t ɪ s k
asien	'ɑː s ɪ ɛ n
asjett	a ɧ 'ɛ t
ask	a s k
aska	²'a s k a
askar	²'a s k a r
asket	a s k 'eː t
askfat	²'a s k f ɑː t
askkopp	²'a s k ɔ p
askonsdagen	²'a s k ʊ n s d ɑː ɡ ɛ n
asmara	a s ²s m 'ɑː r a
asocial	a s ʊ s ɪ 'ɑː l
asp	a s p
aspekt	a s p 'ɛ k t
aspig	²s a s p ɪ
aspirant	a s p ɪ r 'a n t
aspirera	a s p ɪ r 'eː r a
aspirerar	a s p ɪ r 'eː r a r
ass	a s
assiett	a ɧ 'ɛ t
assimilera	a s ɪ m ɪ l 'eː r a
assimilerar	a s ɪ m ɪ l 'eː r a r
assistans	a s ɪ s t 'a n s
assistent	a s ɪ s t 'ɛ n t
assistera	a s ɪ s t 'eː r a
assisterar	a s ɪ s t 'eː r a r
association	a s ʊ s ɪ a ɧ 'uː n
associera	a s ʊ s ɪ 'eː r a
associerar	a s ʊ s ɪ 'eː r a r
assurans	a s ɵ r 'a n s
assurera	a s ɵ r 'eː r a
assurerar	a s ɵ r 'eː r a r
assyrier	a s 'yː r ɪ ɛ r
assyrisk	a s 'yː r ɪ s k
aster	'a s t ɛ r
asterisk	a s t ɛ r 'ɪ s k
astigmatisk	a s t ɪ ɡ m 'ɑː t ɪ s k
astma	²'a s t m a
astrologi	a s t r ʊ l ɔ ɡ 'iː
astronaut	a s t r ʊ n 'a ʊ t
astronomi	a s t r ʊ n ɔ m 'iː
asturisk	a s t ɵ r ɪ s k a
asturiska	a s t ɵ r ɪ s k a
asyl	a s 'yː l
at	²'ɑː t eː
atavistisk	a t a v 'ɪ s t ɪ s k
ateist	a t ɛ 'ɪ s t
ateljé	a t ɛ l j 'eː
atlant-	²a t l 'a n t
atlanten	a t l 'a n t ɛ n
atlantpakten	²a t l 'a n t p a k t ɛ n
atlas	'a t l a s
atlet	a t l 'eː t
atmosfär	a t m ʊ s f 'ɛː r
atom	a t 'oː m
atombomb	²a t 'oː m b ɔ m b
atomkraft	²a t 'oː m k r a f t
atomvapen	²a t 'oː m v ɑː p ɛ n
atp	ɑː t eː p 'eː
atp-poäng	²ɑː t eː p 'eː p ʊ ɛ ŋ
att	a t
att.	a t
attaché	a t a ɧ 'eː
attachéväska	²a t a ɧ 'eː v ɛ s k a
attack	a t 'a k
attackera	a t a k 'eː r a
attackerar	a t a k 'eː r a r
attentat	a t ɛ n t 'ɑː t
attest	a t 'ɛ s t
attestera	a t ɛ s t 'eː r a
attesterar	a t ɛ s t 'eː r a r
attiralj	a t ɪ r 'a l j
attityd	a t ɪ t 'yː d
attrahera	a t r a h 'eː r a
attraherar	a t r a h 'eː r a r
attraktion	a t r a k ɧ 'uː n
attraktiv	a t r a k t 'iː v
attribut	a t r ɪ b 'ʉː t
aubergine	ɔ b ɛ r ɕ 'iː n
audiens	a ʊ d ɪ 'ɛ n s
audiovisuell	a ʊ d ɪ ʊ v ɪ s ɵ 'ɛ l
auditorium	²a ʊ d ɪ t 'uː r ɪ ɵ m
augusti	a ʊ ɡ 'ɵ s t ɪ
auktion	a ʊ k ɧ 'uː n
auktorisera	a ʊ k t ʊ r ɪ s 'eː r a
auktoriserar	a ʊ k t ʊ r ɪ s 'eː r a r
auktoritet	a ʊ k t ʊ r ɪ t 'eː t
auktoritär	a ʊ k t ʊ r ɪ t 'ɛː r
aula	'a ʊ l a
aura	a ʊ r a
auskultera	a ʊ s k ɵ l t 'eː r a
auskulterar	a ʊ s k ɵ l t 'eː r a r
australisk	a ʊ s t r 'ɑː l ɪ s k
autentisk	a ʊ t 'ɛ n t ɪ s k
autograf	a ʊ t ʊ ɡ r 'ɑː f
automat	a ʊ t ʊ m 'ɑː t
automatisera	a ʊ t ʊ m a t ɪ s 'eː r a
automatiserar	a ʊ t ʊ m a t ɪ s 'eː r a r
automatisk	a ʊ t ʊ m 'ɑː t ɪ s k
automatlåda	²a ʊ t ʊ m 'ɑː t l oː d a
autonom	a ʊ t ʊ n 'oː m
autoritär	a ʊ t ʊ r ɪ t 'ɛː r
av	ɑː v
av-hjälpmedel	'ɑː v eː j ɛ l p m eː d ɛ l
avancera	a v a n s 'eː r a
avancerad	a v a n s 'eː r a d
avancerar	a v a n s 'eː r a r
avantgarde	a v a ŋ ɡ 'ɑː d
avart	²'ɑː v ɑː r t
avbalka	²'ɑː v b a l k a
avbalkar	²'ɑː v b a l k a r
avbalkning	²'ɑː v b a l k n ɪ ŋ
avbeställa	²'ɑː v b ɛ s t ɛ l ɛ r
avbeställningssedel	²'ɑː v b ɛ s t ɛ l n ɪ ŋ s eː d ɛ l
avbetalning	²'ɑː v b ɛ t ɑː l n ɪ ŋ
avbetalningskontrakt	²'ɑː v b ɛ t ɑː l n ɪ ŋ s k ɔ n t r a k t
avbetalningsköp	²'ɑː v b ɛ t ɑː l n ɪ ŋ s ɕ øː p
avbild	²'ɑː v b ɪ l d
avbilda	²'ɑː v b ɪ l d a
avbildar	²'ɑː v b ɪ l d a r
avbrott	²'ɑː v b r ɔ t
avbruten	²'ɑː v b r ʉː t ɛ n
avbryta	²'ɑː v b r yː t ɛ r
avbräck	²'ɑː b r ɛ k
avbröt	²'ɑː v b r øː t
avbytare	²'ɑː v b yː t a r ɛ
avböja	²'ɑː v b œ j ɛ r
avbön	²'ɑː v b øː n
avd	²'ɑː v d eː l n ɪ ŋ
avdankad	²'ɑː v d a ŋ k a d
avdela	²'ɑː v d eː l a
avdelar	²'ɑː v d eː l a r
avdelning	²'ɑː v d eː l n ɪ ŋ
avdrag	²'ɑː v d r ɑː ɡ
avdragsgill	²'ɑː v d r ɑː ɡ s j ɪ l
avdramatisera	²'ɑː v d r a m a t ɪ s eː r a
avdramatiserar	²'ɑː v d r a m a t ɪ s eː r a r
avdunsta	²'ɑː v d ɵ n s t a
avdunstar	²'ɑː v d ɵ n s t a r
avel	'ɑː v ɛ l
aveny	a v ɛ n 'yː
aversion	a v a r ɧ 'uː n
avfall	²'ɑː v f a l
avfart	²'ɑː v f ɑː t
avfolkas	²'ɑː v f ɔ l k a s
avfyra	²'ɑː v f yː r a
avfyrar	²'ɑː v f yː r a r
avfälling	²'ɑː v f ɛ l ɪ ŋ
avfärd	²'ɑː v f ɛː d
avfärda	²'ɑː v f ɛː d a
avfärdar	²'ɑː v f ɛː d a r
avföring	²'ɑː v f øː r ɪ ŋ
avgas	²'ɑː v ɡ ɑː s
avge	²'ɑː v j eː r
avgick	²'ɑː v j ɪ k
avgift	²'ɑː v j ɪ f t
avgiftsfri	²'ɑː v j ɪ f t s f r iː
avgjord	²'ɑː v j uː d
avgjorde	²'ɑː v j uː d ɛ
avgjort	²'ɑː v j uː t
avgrund	²'ɑː v ɡ r ɵ n d
avgränsa	²'ɑː v ɡ r ɛ n s a
avgränsar	²'ɑː v ɡ r ɛ n s a r
avguda	²'ɑː v ɡ ʉː d a
avgudar	²'ɑː v ɡ ʉː d a r
avgå	²'ɑː v ɡ oː r
avgång	²'ɑː v ɡ ɔ ŋ
avgångsbetyg	²'ɑː v ɡ ɔ ŋ s b ɛ t yː ɡ
avgångsbidrag	²'ɑː v ɡ ɔ ŋ s b iː d r ɑː ɡ
avgöra	²'ɑː v j øː r
avgörande	²'ɑː v j øː r a n d ɛ
avhandling	²'ɑː v h a n d l ɪ ŋ
avhjälpa	²'ɑː v j ɛ l p ɛ r
avhopp	²'ɑː v h ɔ p
avhoppare	²'ɑː v h ɔ p a r ɛ
avhysa	²'ɑː v h yː s ɛ r
avhålla	²'ɑː v h ɔ l ɛ r
avhållsam	²'ɑː v h ɔ l s a m
avi	a v 'iː
avig	²'ɑː v ɪ ɡ
avigsida	²'ɑː v ɪ ɡ s iː d a
avisera	a v ɪ s 'eː r a
aviserar	a v ɪ s 'eː r a r
avkall	²'ɑː v k a l
avkastning	²'ɑː v k a s t n ɪ ŋ
avklarar	²'ɑː v k l ɑː r a r
avklädning	²'ɑː v k l ɛː d n ɪ ŋ
avkomling	²'ɑː v k ɔ m l ɪ ŋ
avkomma	²'ɑː v k ɔ m a
avkoppling	²'ɑː v k ɔ p l ɪ ŋ
avkrok	²'ɑː v k r uː k
avkräva	²'ɑː v k r ɛː v ɛ r
avkunna	²'ɑː v k ɵ n a
avkunnar	²'ɑː v k ɵ n a r
avla	²'ɑː v l a
avlade	²'ɑː v l ɑː d ɛ
avlagt	²'ɑː v l a k t
avlar	²'ɑː v l a r
avlasta	²'ɑː v l a s t a
avlastar	²'ɑː v l a s t a r
avlat	'ɑː v l ɑː t
avlatskrämare	'ɑː v l 'ɑː t s k r ɛː m a r ɛ
avled	²'ɑː v l eː d
avleda	²'ɑː v l eː d ɛ r
avlelse	²'ɑː v l ɛ l s ɛ
avlida	²'ɑː v l iː d ɛ r
avliva	²'ɑː v l iː v a
avlivar	²'ɑː v l iː v a r
avlopp	²'ɑː v l ɔ p
avlossa	²'ɑː v l ɔ s a
avlossar	²'ɑː v l ɔ s a r
avlyssna	²'ɑː v l ʏ s n a
avlyssnar	²'ɑː v l ʏ s n a r
avlägga	²'ɑː v l ɛ ɡ ɛ r
avlägsen	²'ɑː v l ɛː ɡ s ɛ n
avlägsna	²'ɑː v l ɛː ɡ s n a
avlägsnar	²'ɑː v l ɛː ɡ s n a r
avlämna	²'ɑː v l ɛ m n a
avlämnar	²'ɑː v l ɛ m n a r
avläsa	²'ɑː v l ɛː s ɛ r
avlång	²'ɑː v l ɔ ŋ
avlöna	²'ɑː v l øː n a
avlönar	²'ɑː v l øː n a r
avlöning	²'ɑː v l øː n ɪ ŋ
avlöpa	²'ɑː v l øː p ɛ r
avlösa	²'ɑː v l øː s ɛ r
avmagrad	²'ɑː v m ɑː ɡ r a d
avmätt	²'ɑː v m ɛ t
avnjuta	²'ɑː v n j ʉː t ɛ r
avnämare	²'ɑː v n ɛː m a r ɛ
avog	²'ɑː v ʊ ɡ
avokado	a v ʊ k 'ɑː d ʊ
avpassa	²'ɑː v p a s a
avpassad	²'ɑː v p a s a d
avpassar	²'ɑː v p a s a r
avregistrera	²'ɑː v r ɛ j ɪ s t r eː r a
avregistrerar	²'ɑː v r ɛ j ɪ s t r eː r a r
avresa	²'ɑː v r eː s a
avrunda	²'ɑː v r ɵ n d a
avrundar	²'ɑː v r ɵ n d a r
avrusta	²'ɑː v r ɵ s t a
avrustar	²'ɑː v r ɵ s t a r
avrätta	²'ɑː v r ɛ t a
avrättar	²'ɑː v r ɛ t a r
avråda	²'ɑː v r oː d ɛ r
avsaknad	²'ɑː v s ɑː k n a d
avsats	²'ɑː v s a t s
avse	²'ɑː v s eː r
avseende	²'ɑː v s eː ɛ n d ɛ
avsevärd	²'ɑː v s eː v ɛː d
avsevärt	²'ɑː v s eː v ɛː t
avsides	²'ɑː v s iː d ɛ s
avsikt	²'ɑː v s ɪ k t
avsiktlig	²'ɑː v s ɪ k t l ɪ ɡ
avskaffa	²'ɑː v s k a f a
avskaffar	²'ɑː v s k a f a r
avsked	²'ɑː v ɧ eː d
avskeda	²'ɑː v ɧ eː d a
avskedar	²'ɑː v ɧ eː d a r
avskild	²'ɑː v ɧ ɪ l d
avskilja	²'ɑː v ɧ ɪ l j ɛ r
avskrift	²'ɑː v s k r ɪ f t
avskrivning	²'ɑː v s k r iː v n ɪ ŋ
avskräcka	²'ɑː v s k r ɛ k ɛ r
avskräckande	²'ɑː v s k r ɛ k a n d ɛ
avskräde	²'ɑː v s k r ɛː d ɛ
avskum	²'ɑː v s k ɵ m
avsky	²'ɑː v ɧ yː
avskyr	²'ɑː v ɧ yː r
avskyvärd	²'ɑː v ɧ yː v ɛː d
avskärma	²'ɑː v ɧ a r m a
avskärmar	²'ɑː v ɧ a r m a r
avslag	²'ɑː v s l ɑː ɡ
avslagen	²'ɑː v s l ɑː ɡ ɛ n
avslagit	²'ɑː v s l ɑː ɡ ɪ t
avslog	²'ɑː v s l uː ɡ
avsluta	²'ɑː v s l ʉː t a
avslutar	²'ɑː v s l ʉː t a r
avslutning	²'ɑː v s l ʉː t n ɪ ŋ
avslå	²'ɑː v s l oː
avslår	²'ɑː v s l oː r
avslöja	²'ɑː v s l œ j a
avslöjar	²'ɑː v s l œ j a r
avsmak	²'ɑː v s m ɑː k
avsnitt	²'ɑː v s n ɪ t
avspegla	²'ɑː v s p eː ɡ l a
avspeglar	²'ɑː v s p eː ɡ l a r
avspelning	²'ɑː v s p eː l n ɪ ŋ
avspisa	²'ɑː v s p iː s a
avspisar	²'ɑː v s p iː s a r
avspänd	²'ɑː v s p ɛ n d
avspänning	²'ɑː v s p ɛ n ɪ ŋ
avspärra	²'ɑː v s p a r a
avspärrar	²'ɑː v s p a r a r
avstamp	²'ɑː v s t a m p
avstava	²'ɑː v s t ɑː v a
avstavar	²'ɑː v s t ɑː v a r
avsteg	²'ɑː v s t eː ɡ
avstickare	²'ɑː v s t ɪ k a r ɛ
avstyra	²'ɑː v s t yː r
avstyrka	²'ɑː v s t ʏ r k ɛ r
avställning	²'ɑː v s t ɛ l n ɪ ŋ
avstänger	²'ɑː v s t ɛ ŋ ɛ r
avstå	²'ɑː v s t oː r
avstånd	²'ɑː v s t ɔ n d
avsyna	²'ɑː v s yː n a
avsynar	²'ɑː v s yː n a r
avsändare	²'ɑː v s ɛ n d a r ɛ
avsätta	²'ɑː v s ɛ t ɛ r
avsättning	²'ɑː v s ɛ t n ɪ ŋ
avsåg	²'ɑː v s oː ɡ
avsöndra	²'ɑː v s œ n d r a
avsöndrar	²'ɑː v s œ n d r a r
avta	²'ɑː v t ɑː r
avtacka	²'ɑː v t a k a
avtackar	²'ɑː v t a k a r
avtagsväg	²'ɑː v t ɑː ɡ s v ɛː ɡ
avtal	²'ɑː v t ɑː l
avtala	²'ɑː v t ɑː l a
avtalar	²'ɑː v t ɑː l a r
avtalsenlig	²'ɑː v t ɑː l s eː n l ɪ ɡ
avtalsförhandling	²'ɑː v t ɑː l s f œ r h a n d l ɪ ŋ
avtjäna	²'ɑː v ɕ ɛː n a
avtjänar	²'ɑː v ɕ ɛː n a r
avtrubba	²'ɑː v t r ɵ b a
avtrubbar	²'ɑː v t r ɵ b a r
avtryckare	²'ɑː v t r ʏ k a r ɛ
avträda	²'ɑː v t r ɛː d ɛ r
avtåga	²'ɑː v t oː ɡ a
avtågar	²'ɑː v t oː ɡ a r
avund	²'ɑː v ɵ n d
avundas	²'ɑː v ɵ n d a s
avundsjuk	²'ɑː v ɵ n d ɧ ʉː k
avundsjuka	²'ɑː v ɵ n d ɧ ʉː k a
avvakta	²'ɑː v a k t a
avvaktar	²'ɑː v a k t a r
avvara	²'ɑː v ɑː r a
avvarar	²'ɑː v ɑː r a r
avveckla	²'ɑː v ɛ k l a
avvecklar	²'ɑː v ɛ k l a r
avverka	²'ɑː v a r k a
avverkar	²'ɑː v a r k a r
avvika	²'ɑː v iː k ɛ r
avvikelse	²'ɑː v iː k ɛ l s ɛ
avvisa	²'ɑː v iː s a
avvisar	²'ɑː v iː s a r
avvisning	²'ɑː v iː s n ɪ ŋ
avväga	²'ɑː v ɛː ɡ ɛ r
avvänja	²'ɑː v ɛ n j ɛ r
avvänjning	²'ɑː v ɛ n j n ɪ ŋ
avväpna	²'ɑː v ɛː p n a
avväpnande	²'ɑː v ɛː p n a n d ɛ
avväpnar	²'ɑː v ɛː p n a r
avvärja	²'ɑː v a r j ɛ r
avyttra	²'ɑː v ʏ t r a
avyttrar	²'ɑː v ʏ t r a r
aw	'ɑː v 'eː
ax	a k s
axel	'a k s ɛ l
axiom	a k s ɪ 'oː m
axla	²'a k s l a
axlar	²'a k s l a r
axplock	²'a k s p l ɔ k
ayatolla	²a j a t 'ɔ l a
azalea	²a s a l 'eː a
azerbajdzjan	a s ɛ r b a j d j a n
b	b
b-inkomst	²b 'eː ɪ n k ɔ m s t
b-språk	²b 'eː s p r oː k
ba	b a
ba-samtal	²b 'eː ɑː s a m t ɑː l
babbe	b a b ɛ
babbla	²b 'a b l a
babblar	²b 'a b l a r
babord	b 'ɑː b uː d
baby	b 'ɛ j b ɪ
babylift	b ɛ ɪ b ʏ l ɪ f t
bacill	b a s 'ɪ l
back	b a k
backa	²b 'a k a
backar	²b 'a k a r
backe	²b 'a k ɛ
backspegel	²b 'a k s p eː ɡ ɛ l
backström	b a k s t r œ m
backsvala	b a k s v 'ɑː l a
bacon	b 'ɛ j k ɔ n
bad	b ɑː d
bada	²b 'ɑː d a
badar	²b 'ɑː d a r
badbyxa	²b 'ɑː d b ʏ k s a
badda	²b 'a d a
baddar	²b 'a d a r
baddare	²b 'a d a r ɛ
baddräkt	²b 'ɑː d r ɛ k t
badensisk	b a d ɛ n s ɪ s k
badkar	²b 'ɑː d k ɑː r
badminton	b 'ɛ d m ɪ n t ɔ n
badort	²b ɑː d uː t
badrum	²b 'ɑː d r ɵ m
badstuga	²s b 'ɑː d s t ʉː ɡ a
bag	b a ɡ
bagage	b a ɡ 'ɑː ɧ
bagare	²b 'ɑː ɡ a r ɛ
bagatell	b a ɡ a t 'ɛ l
bageri	b ɑː ɡ ɛ r 'iː
bagett	b a ɡ 'ɛ t
baggböle	b a ɡ b øː l ɛ
bagge	²b 'a ɡ ɛ
baguette	b a ɡ ɛ t
baissa	²s b ɛː s a
baisse	b ɛː s
bajen	b a j ɛ n
bajonett	b a j ʊ n 'ɛ t
bajonettfattning	²b a j ʊ n 'ɛ t f a t n ɪ ŋ
bajs	b a j s
bajsa	²b 'a j s a
bajsar	²b 'a j s a r
bak	b ɑː k
baka	²b 'ɑː k a
bakar	²b 'ɑː k a r
bakbinda	²b 'ɑː k b ɪ n d ɛ r
bakbord	b a k b 'uː r d
bakelse	²b 'ɑː k ɛ l s ɛ
bakerst	b 'ɑː k ɛ ɕ t
bakficka	²b 'ɑː k f ɪ k a
bakfoten	²b 'ɑː k f uː t ɛ n
bakfram	²b 'ɑː k f r a m
bakfull	²b 'ɑː k f ɵ l
bakgrund	²b 'ɑː k ɡ r ɵ n d
bakhåll	²b 'ɑː k h ɔ l
bakifrån	²b 'ɑː k ɪ f r oː n
baklänges	²b 'ɑː k l ɛ ŋ ɛ s
bakläxa	²b 'ɑː k l ɛ k s a
bakom	²b 'ɑː k ɔ m
bakplåt	²b 'ɑː k p l oː t
